adjclose,close,date,high,low,open,ticker,volume
116.03136444091797,117.83999633789062,January 08,118.68000030517578,112.58000183105469,112.81999969482422,RACE,2128300
119.10347747802734,120.95999908447266,January 15,121.18000030517578,117.4800033569336,118.73999786376953,RACE,1730900
118.11882019042969,119.95999908447266,January 22,121.45999908447266,117.69999694824219,120.8499984741211,RACE,1818300
125.18862915039062,127.13999938964844,January 29,130.6300048828125,117.81999969482422,118.66000366210938,RACE,5796700
118.39453125,120.23999786376953,February 05,128.17999267578125,117.22000122070312,127.31999969482422,RACE,5655200
127.71919250488281,129.7100067138672,February 12,131.1999969482422,119.58999633789062,119.58999633789062,RACE,2797500
127.57148742675781,129.55999755859375,February 19,130.36000061035156,126.16100311279297,126.86000061035156,RACE,1564100
119.25117492675781,121.11000061035156,February 26,130.47999572753906,118.5999984741211,130.1300048828125,RACE,2798200
122.7959213256836,124.70999908447266,March 05,125.5199966430664,118.31999969482422,119.05000305175781,RACE,2510200
120.06844329833984,121.94000244140625,March 12,125.2750015258789,121.91999816894531,124.5999984741211,RACE,2146500
116.57292175292969,118.38999938964844,March 19,124.45999908447266,118.36000061035156,122.41999816894531,RACE,2448200
118.67023468017578,120.5199966430664,March 26,122.86000061035156,118.9800033569336,121.69999694824219,RACE,1530200
118.89669799804688,120.75,April 02,122.04000091552734,116.5199966430664,119.69000244140625,RACE,1985800
120.55091857910156,122.43000030517578,April 09,122.94999694824219,120.01000213623047,121.52999877929688,RACE,1546900
120.79708099365234,122.68000030517578,April 16,125.44000244140625,122.13999938964844,122.48999786376953,RACE,1609600
120.11766815185547,121.98999786376953,April 23,123.61199951171875,121.11000061035156,121.47000122070312,RACE,1659300
136.1902618408203,137.3300018310547,April 30,137.4499969482422,121.18000030517578,121.80000305175781,RACE,3919600
134.92088317871094,136.0500030517578,May 07,141.55999755859375,134.8699951171875,139.36000061035156,RACE,2231700
131.4300994873047,132.52999877929688,May 14,136.24000549316406,132.30999755859375,135.35000610351562,RACE,1016500
130.10121154785156,131.19000244140625,May 21,135.0,129.88999938964844,134.5,RACE,1052700
131.79701232910156,132.89999389648438,May 28,133.80999755859375,125.94999694824219,127.80999755859375,RACE,1796900
135.23822021484375,136.3699951171875,June 04,139.5399932861328,131.9149932861328,132.61000061035156,RACE,1470300
147.6642303466797,148.89999389648438,June 11,149.85000610351562,138.55999755859375,138.74000549316406,RACE,2811000
138.32241821289062,139.47999572753906,June 18,148.32000732421875,138.33999633789062,146.4499969482422,RACE,2154500
133.88951110839844,135.00999450683594,June 25,138.89999389648438,131.6699981689453,137.97999572753906,RACE,2120600
134.23660278320312,135.36000061035156,July 02,136.16000366210938,132.66000366210938,132.77999877929688,RACE,1070300
141.32725524902344,142.50999450683594,July 09,143.6999969482422,134.83999633789062,136.02999877929688,RACE,1519300
138.83810424804688,140.0,July 16,144.8300018310547,139.86000061035156,142.0,RACE,1570100
130.5078125,131.60000610351562,July 23,137.0,130.1199951171875,132.5,RACE,7666800
123.80390930175781,124.83999633789062,July 30,135.39999389648438,116.54000091552734,131.5399932861328,RACE,14814500
119.62885284423828,120.62999725341797,August 06,126.63999938964844,119.65499877929688,123.6500015258789,RACE,3676500
119.79744720458984,120.80000305175781,August 13,122.2300033569336,118.91999816894531,121.33000183105469,RACE,3588700
126.461669921875,127.5199966430664,August 20,128.1300048828125,121.52999877929688,121.52999877929688,RACE,3306800
130.00204467773438,131.08999633789062,August 27,134.66000366210938,127.22000122070312,127.26000213623047,RACE,3490200
125.8071517944336,126.86000061035156,September 03,130.05999755859375,125.91000366210938,130.05999755859375,RACE,2623600
131.0433349609375,132.13999938964844,September 10,134.75,125.25,127.41000366210938,RACE,3084100
136.3291015625,137.47000122070312,September 17,138.58999633789062,131.77000427246094,133.27999877929688,RACE,4693200
135.77374267578125,136.91000366210938,September 24,142.52000427246094,136.4600067138672,137.47000122070312,RACE,2947200
131.1821746826172,132.27999877929688,October 01,139.80999755859375,131.3800048828125,139.6699981689453,RACE,2811000
115.33479309082031,116.30000305175781,October 08,130.10000610351562,114.58000183105469,128.80999755859375,RACE,5462100
115.54305267333984,116.51000213623047,October 15,123.05999755859375,113.93000030517578,114.68000030517578,RACE,4490000
115.20587158203125,116.16999816894531,October 22,117.5199966430664,111.71299743652344,115.22000122070312,RACE,4538100
118.5379867553711,119.52999877929688,October 29,120.9489974975586,113.55999755859375,117.77999877929688,RACE,3333000
109.156494140625,110.06999969482422,November 05,118.77999877929688,108.83100128173828,116.41999816894531,RACE,5395900
109.82093811035156,110.73999786376953,November 12,113.13999938964844,106.26000213623047,108.58999633789062,RACE,2371600
105.7748031616211,106.66000366210938,November 19,110.54000091552734,104.97000122070312,110.5,RACE,1462000
108.69039916992188,109.5999984741211,November 26,110.01000213623047,102.37000274658203,107.98999786376953,RACE,3511400
103.96990203857422,104.83999633789062,December 03,112.5,104.26000213623047,111.80999755859375,RACE,1966500
100.647705078125,101.48999786376953,December 10,107.56500244140625,101.0999984741211,105.23999786376953,RACE,2277100
97.34534454345703,98.16000366210938,December 17,106.29000091552734,97.80000305175781,100.79000091552734,RACE,3030000
97.5833511352539,98.4000015258789,December 24,99.81999969482422,93.8499984741211,97.4000015258789,RACE,1737100
98.6147232055664,99.44000244140625,December 31,99.94000244140625,97.73300170898438,99.55999755859375,RACE,305800
100.43284606933594,104.37999725341797,January 01,105.30999755859375,100.5199966430664,103.41000366210938,RL,4572800
102.751708984375,106.79000091552734,January 08,106.91999816894531,102.68000030517578,105.05000305175781,RL,4742000
108.51519775390625,112.77999877929688,January 15,112.88999938964844,103.7300033569336,107.02999877929688,RL,4643700
114.37490844726562,118.87000274658203,January 22,119.33000183105469,112.43000030517578,112.95999908447266,RL,5326000
105.64788818359375,109.80000305175781,January 29,118.37000274658203,107.02999877929688,117.76000213623047,RL,8774700
99.57649230957031,103.48999786376953,February 05,111.08999633789062,100.08999633789062,109.38999938964844,RL,7085500
101.59708404541016,105.58999633789062,February 12,107.56999969482422,102.54000091552734,104.33000183105469,RL,3805000
104.42589569091797,108.52999877929688,February 19,109.54000091552734,103.66000366210938,104.80000305175781,RL,2661500
102.41494750976562,106.44000244140625,February 26,111.83000183105469,102.5199966430664,109.2699966430664,RL,3618500
101.8376235961914,105.83999633789062,March 05,108.83000183105469,104.5,106.22000122070312,RL,3766300
105.02246856689453,109.1500015258789,March 12,110.25,105.5,105.94999694824219,RL,2873400
103.03075408935547,107.08000183105469,March 19,111.91999816894531,106.95999908447266,108.97000122070312,RL,3649100
107.57225799560547,111.80000305175781,March 26,112.69000244140625,107.9800033569336,109.12000274658203,RL,2818600
108.03629302978516,111.7699966430664,April 02,114.68000030517578,107.2300033569336,111.0,RL,4368800
107.43701934814453,111.1500015258789,April 09,116.69000244140625,109.31999969482422,112.66000366210938,RL,3887400
102.72001647949219,106.2699966430664,April 16,115.0,105.76000213623047,111.9800033569336,RL,4016700
107.33068084716797,111.04000091552734,April 23,112.12999725341797,106.94000244140625,106.97000122070312,RL,3411000
103.23233032226562,106.80000305175781,April 30,112.36000061035156,104.62999725341797,111.62000274658203,RL,4379400
105.36849975585938,109.01000213623047,May 07,110.11000061035156,103.9800033569336,106.83999633789062,RL,4114000
111.60304260253906,115.45999908447266,May 14,115.5999984741211,109.0,109.69000244140625,RL,4722300
132.71347045898438,137.3000030517578,May 21,137.58999633789062,115.0999984741211,116.26000213623047,RL,12358700
133.26441955566406,137.8699951171875,May 28,138.88999938964844,133.6300048828125,136.3000030517578,RL,5706900
137.478759765625,142.22999572753906,June 04,145.94000244140625,135.5500030517578,137.9199981689453,RL,6691700
135.04296875,139.7100067138672,June 11,144.4199981689453,137.6300048828125,142.19000244140625,RL,6497200
125.90863037109375,130.25999450683594,June 18,141.5399932861328,129.85000610351562,138.9600067138672,RL,5816800
121.52029418945312,125.72000122070312,June 25,130.27000427246094,125.47000122070312,129.2100067138672,RL,4948100
122.8023452758789,126.41999816894531,July 02,127.55999755859375,124.13999938964844,124.73999786376953,RL,2606100
123.9000244140625,127.55000305175781,July 09,129.75999450683594,125.52999877929688,126.75,RL,4058100
132.65219116210938,136.55999755859375,July 16,138.1699981689453,127.2699966430664,128.0,RL,4504800
132.1567840576172,136.0500030517578,July 23,139.38999938964844,132.99000549316406,136.72999572753906,RL,4153000
126.62960052490234,130.36000061035156,July 30,147.7899932861328,127.43000030517578,136.14999389648438,RL,8105500
132.4773406982422,136.3800048828125,August 06,137.86000061035156,129.27000427246094,130.72999572753906,RL,4176700
131.53509521484375,135.41000366210938,August 13,138.94000244140625,131.14999389648438,137.22999572753906,RL,4849600
132.78817749023438,136.6999969482422,August 20,141.6199951171875,135.50999450683594,135.77999877929688,RL,3843900
129.00950622558594,132.80999755859375,August 27,138.35000610351562,131.16000366210938,137.60000610351562,RL,4626200
126.31875610351562,130.0399932861328,September 03,133.75999450683594,129.3699951171875,131.7100067138672,RL,3710500
127.9701156616211,131.74000549316406,September 10,135.66000366210938,129.8699951171875,130.49000549316406,RL,4369700
132.6619110107422,136.57000732421875,September 17,137.99000549316406,130.7100067138672,132.07000732421875,RL,4409500
133.61386108398438,137.5500030517578,September 24,139.55999755859375,132.2899932861328,136.50999450683594,RL,3409400
123.40237426757812,126.45999908447266,October 01,139.5,125.16999816894531,137.69000244140625,RL,5842100
118.4842300415039,121.41999816894531,October 08,129.35000610351562,116.08000183105469,126.19000244140625,RL,6341700
120.49442291259766,123.4800033569336,October 15,129.8000030517578,122.4800033569336,127.5999984741211,RL,6732700
124.14399719238281,127.22000122070312,October 22,129.32000732421875,123.81999969482422,124.2699966430664,RL,5416800
130.78933715820312,134.02999877929688,October 29,134.89999389648438,127.5,130.0,RL,7308100
120.93354034423828,123.93000030517578,November 05,137.33999633789062,120.16999816894531,133.77000427246094,RL,13521300
114.44432830810547,117.27999877929688,November 12,126.58999633789062,116.5,124.91999816894531,RL,6950000
112.12187194824219,114.9000015258789,November 19,117.98999786376953,108.37000274658203,117.48999786376953,RL,4761700
108.70650482177734,111.4000015258789,November 26,117.5,110.38999938964844,115.7699966430664,RL,6384700
102.36366271972656,104.9000015258789,December 03,115.51000213623047,104.55999755859375,113.45999908447266,RL,6883600
99.04586029052734,101.5,December 10,109.4800033569336,101.05000305175781,104.47000122070312,RL,5945100
95.17185974121094,97.52999877929688,December 17,104.41999816894531,97.48999786376953,99.9800033569336,RL,6583900
99.319091796875,101.77999877929688,December 24,104.31999969482422,95.62999725341797,97.4800033569336,RL,3216800
101.58133697509766,103.45999908447266,December 31,103.91999816894531,101.1500015258789,102.54000091552734,RL,818300
33.43000030517578,33.43000030517578,January 01,33.959999084472656,31.25,31.790000915527344,GOOS,4424600
32.380001068115234,32.380001068115234,January 08,33.61000061035156,32.29999923706055,33.61000061035156,GOOS,4533900
32.61000061035156,32.61000061035156,January 15,33.5,31.15999984741211,33.150001525878906,GOOS,3769000
35.560001373291016,35.560001373291016,January 22,35.667999267578125,32.04999923706055,32.599998474121094,GOOS,7094900
35.79999923706055,35.79999923706055,January 29,37.099998474121094,33.68000030517578,35.29999923706055,GOOS,5332000
30.459999084472656,30.459999084472656,February 05,38.25,28.40999984741211,35.7400016784668,GOOS,19542700
34.0,34.0,February 12,35.22999954223633,30.3799991607666,31.040000915527344,GOOS,7079800
32.779998779296875,32.779998779296875,February 19,34.16999816894531,32.000999450683594,33.61000061035156,GOOS,2738400
32.06999969482422,32.06999969482422,February 26,33.70000076293945,30.5,33.040000915527344,GOOS,3177700
32.47999954223633,32.47999954223633,March 05,33.0,31.549999237060547,31.770000457763672,GOOS,2332800
34.7400016784668,34.7400016784668,March 12,34.86000061035156,32.4900016784668,32.4900016784668,GOOS,2614400
33.959999084472656,33.959999084472656,March 19,36.65999984741211,33.459999084472656,34.65999984741211,GOOS,4269300
33.41999816894531,33.41999816894531,March 26,35.380001068115234,32.61000061035156,34.58000183105469,GOOS,2160900
34.09000015258789,34.09000015258789,April 02,35.150001525878906,32.369998931884766,33.38999938964844,GOOS,2634100
34.02000045776367,34.02000045776367,April 09,35.560001373291016,33.72999954223633,34.34000015258789,GOOS,1895000
36.5,36.5,April 16,37.4900016784668,33.66999816894531,34.220001220703125,GOOS,3590800
36.58000183105469,36.58000183105469,April 23,37.369998931884766,34.18000030517578,36.939998626708984,GOOS,3243200
37.150001525878906,37.150001525878906,April 30,37.79999923706055,35.78099822998047,36.77000045776367,GOOS,1942600
37.040000915527344,37.040000915527344,May 07,38.459999084472656,36.61000061035156,37.22999954223633,GOOS,2254100
40.970001220703125,40.970001220703125,May 14,41.189998626708984,36.66999816894531,37.06999969482422,GOOS,4137700
39.72999954223633,39.72999954223633,May 21,41.5,38.369998931884766,41.36000061035156,GOOS,3288000
42.540000915527344,42.540000915527344,May 28,42.99700164794922,39.31999969482422,39.33000183105469,GOOS,3309900
43.22999954223633,43.22999954223633,June 04,44.79999923706055,42.25,42.81999969482422,GOOS,3584700
61.02000045776367,61.02000045776367,June 11,61.689998626708984,43.29999923706055,43.459999084472656,GOOS,17453000
57.61000061035156,57.61000061035156,June 18,68.75,57.279998779296875,60.099998474121094,GOOS,22865600
58.849998474121094,58.849998474121094,June 25,60.54999923706055,55.77000045776367,57.43000030517578,GOOS,10362400
59.61000061035156,59.61000061035156,July 02,61.47999954223633,56.58000183105469,58.97999954223633,GOOS,3395200
60.27000045776367,60.27000045776367,July 09,61.970001220703125,58.68000030517578,60.0,GOOS,4887200
62.70000076293945,62.70000076293945,July 16,64.94999694824219,59.66999816894531,60.25,GOOS,4195100
58.97999954223633,58.97999954223633,July 23,64.08200073242188,58.529998779296875,63.5,GOOS,3664100
57.25,57.25,July 30,58.9900016784668,55.029998779296875,58.70000076293945,GOOS,4510700
55.060001373291016,55.060001373291016,August 06,59.47999954223633,53.0,57.33000183105469,GOOS,8767100
50.849998474121094,50.849998474121094,August 13,54.900001525878906,49.68000030517578,54.20000076293945,GOOS,7127300
56.5,56.5,August 20,57.11000061035156,50.97999954223633,50.97999954223633,GOOS,3916000
60.869998931884766,60.869998931884766,August 27,61.33000183105469,56.68000030517578,56.790000915527344,GOOS,3061600
55.900001525878906,55.900001525878906,September 03,60.7599983215332,54.54999923706055,60.630001068115234,GOOS,3134500
58.13999938964844,58.13999938964844,September 10,60.7599983215332,55.83000183105469,55.83000183105469,GOOS,3034800
57.29999923706055,57.29999923706055,September 17,60.130001068115234,55.5,57.97999954223633,GOOS,3494100
64.54000091552734,64.54000091552734,September 24,65.81999969482422,56.77000045776367,57.13999938964844,GOOS,7349500
56.959999084472656,56.959999084472656,October 01,65.80000305175781,54.75,65.20999908447266,GOOS,5765400
50.439998626708984,50.439998626708984,October 08,57.47999954223633,47.02000045776367,56.599998474121094,GOOS,8093000
49.84000015258789,49.84000015258789,October 15,53.70000076293945,49.599998474121094,50.439998626708984,GOOS,4538400
47.41999816894531,47.41999816894531,October 22,51.56999969482422,46.25,50.9900016784668,GOOS,3843000
58.29999923706055,58.29999923706055,October 29,59.279998779296875,47.31999969482422,47.56999969482422,GOOS,5763100
59.9900016784668,59.9900016784668,November 05,61.779998779296875,56.439998626708984,58.45000076293945,GOOS,5572000
70.05000305175781,70.05000305175781,November 12,72.2699966430664,57.01100158691406,59.65999984741211,GOOS,19323000
68.04000091552734,68.04000091552734,November 19,71.54000091552734,62.30400085449219,69.61000061035156,GOOS,7353600
67.3499984741211,67.3499984741211,November 26,69.27999877929688,62.02000045776367,69.01000213623047,GOOS,12762300
58.45000076293945,58.45000076293945,December 03,70.26000213623047,57.93000030517578,70.0,GOOS,8437600
52.11000061035156,52.11000061035156,December 10,59.400001525878906,51.81999969482422,59.0,GOOS,12407100
42.2400016784668,42.2400016784668,December 17,52.84000015258789,42.099998474121094,50.79999923706055,GOOS,14668400
41.779998779296875,41.779998779296875,December 24,43.22999954223633,40.189998626708984,40.95000076293945,GOOS,6878700
43.720001220703125,43.720001220703125,December 31,45.77000045776367,43.040000915527344,44.970001220703125,GOOS,6378100
131.37864685058594,134.39999389648438,January 01,137.14999389648438,132.1999969482422,135.88999938964844,MAR,11048500
136.63772583007812,139.77999877929688,January 08,140.25999450683594,134.11000061035156,134.11000061035156,MAR,10706000
140.83128356933594,144.07000732421875,January 15,144.07000732421875,138.35000610351562,141.36000061035156,MAR,9926100
143.83226013183594,147.13999938964844,January 22,147.14999389648438,142.07000732421875,144.25,MAR,9741900
137.99647521972656,141.1699981689453,January 29,149.2100067138672,140.97000122070312,146.66000366210938,MAR,10544000
133.22616577148438,136.2899932861328,February 05,142.77000427246094,131.0,140.82000732421875,MAR,13459000
135.3865203857422,138.5,February 12,145.39999389648438,137.27000427246094,137.4199981689453,MAR,15525800
138.9739990234375,142.1699981689453,February 19,144.86000061035156,138.1300048828125,138.13999938964844,MAR,9331100
136.7601318359375,139.5800018310547,February 26,143.33999633789062,135.1300048828125,142.5800018310547,MAR,11957300
140.3951873779297,143.2899932861328,March 05,144.61000061035156,134.2899932861328,138.4499969482422,MAR,11725800
138.21023559570312,141.05999755859375,March 12,143.6699981689453,140.6699981689453,143.22000122070312,MAR,9420000
131.05770874023438,133.75999450683594,March 19,141.32000732421875,133.75,139.92999267578125,MAR,7900600
133.23284912109375,135.97999572753906,March 26,139.6699981689453,132.55999755859375,135.49000549316406,MAR,8522500
128.28488159179688,130.92999267578125,April 02,138.41000366210938,129.52999877929688,134.9600067138672,MAR,15535000
128.41224670410156,131.05999755859375,April 09,133.92999267578125,128.97000122070312,131.89999389648438,MAR,14253000
134.70254516601562,137.47999572753906,April 16,139.19000244140625,131.9199981689453,132.0500030517578,MAR,8578600
134.64378356933594,137.4199981689453,April 23,139.5,135.27999877929688,137.89999389648438,MAR,5882100
133.10548400878906,135.85000610351562,April 30,139.47999572753906,130.72000122070312,138.1199951171875,MAR,9793300
136.99530029296875,139.82000732421875,May 07,140.11000061035156,134.25,136.5800018310547,MAR,13725800
135.72154235839844,138.52000427246094,May 14,141.61000061035156,137.72000122070312,139.91000366210938,MAR,8297200
135.5784454345703,137.97000122070312,May 21,139.83999633789062,136.75999450683594,138.8800048828125,MAR,6186000
135.94204711914062,138.33999633789062,May 28,138.99000549316406,134.07000732421875,136.32000732421875,MAR,7158200
135.98135375976562,138.3800048828125,June 04,142.19000244140625,137.41000366210938,138.82000732421875,MAR,7956900
136.42356872558594,138.8300018310547,June 11,140.47999572753906,137.22000122070312,138.0399932861328,MAR,8364000
130.31137084960938,132.61000061035156,June 18,138.86000061035156,132.47999572753906,137.82000732421875,MAR,7483300
124.4055404663086,126.5999984741211,June 25,131.99000549316406,124.22000122070312,131.47000122070312,MAR,10561900
125.44717407226562,127.66000366210938,July 02,127.95999908447266,124.33999633789062,125.56999969482422,MAR,6445200
128.73910522460938,131.00999450683594,July 09,131.42999267578125,127.91000366210938,129.0800018310547,MAR,8914300
130.74375915527344,133.0500030517578,July 16,134.1199951171875,129.89999389648438,131.24000549316406,MAR,8289600
126.3217544555664,128.5500030517578,July 23,133.66000366210938,127.20999908447266,133.0500030517578,MAR,12076000
125.96797943115234,128.19000244140625,July 30,129.32000732421875,125.69000244140625,128.2899932861328,MAR,8815700
118.07717895507812,120.16000366210938,August 06,129.50999450683594,119.7699966430664,128.50999450683594,MAR,14255100
121.70321655273438,123.8499984741211,August 13,123.87999725341797,119.31999969482422,120.6500015258789,MAR,11119600
120.97603607177734,123.11000061035156,August 20,125.63999938964844,122.0199966430664,123.83999633789062,MAR,9586100
124.68624114990234,126.47000122070312,August 27,127.76000213623047,123.56999969482422,123.68000030517578,MAR,10138000
124.82426452636719,126.61000061035156,September 03,126.72000122070312,123.55999755859375,126.11000061035156,MAR,10525100
128.59039306640625,130.42999267578125,September 10,130.86000061035156,126.5,127.08000183105469,MAR,11779400
129.0537567138672,130.89999389648438,September 17,133.36000061035156,129.25,130.2899932861328,MAR,12659000
130.16781616210938,132.02999877929688,September 24,133.5,128.38999938964844,130.3800048828125,MAR,9662200
119.73704528808594,121.44999694824219,October 01,132.86000061035156,120.29000091552734,132.6699981689453,MAR,11937400
115.83289337158203,117.48999786376953,October 08,121.69000244140625,114.05000305175781,121.44999694824219,MAR,10538400
110.45977020263672,112.04000091552734,October 15,118.7300033569336,112.01000213623047,117.05000305175781,MAR,8987300
111.1400375366211,112.7300033569336,October 22,114.18000030517578,106.95999908447266,112.55000305175781,MAR,17122300
119.22438049316406,120.93000030517578,October 29,122.97000122070312,111.19999694824219,113.91999816894531,MAR,13011600
115.38925170898438,117.04000091552734,November 05,121.52999877929688,112.11000061035156,121.30000305175781,MAR,15350700
116.97654724121094,118.6500015258789,November 12,119.31999969482422,114.7300033569336,116.55999755859375,MAR,8727500
115.60614776611328,117.26000213623047,November 19,118.86000061035156,113.13999938964844,118.44999694824219,MAR,5697100
113.80812072753906,115.02999877929688,November 26,122.83000183105469,113.37999725341797,118.98999786376953,MAR,15055800
110.06827545166016,111.25,December 03,120.08999633789062,110.69000244140625,116.0,MAR,12276900
106.51641845703125,107.66000366210938,December 10,112.94000244140625,107.37000274658203,111.44000244140625,MAR,11325000
101.78717803955078,102.87999725341797,December 17,109.75,102.30000305175781,107.91999816894531,MAR,14972600
106.10086822509766,107.23999786376953,December 24,108.5199966430664,100.62000274658203,102.5199966430664,MAR,6867700
107.4068374633789,108.55999755859375,December 31,108.55999755859375,107.38999938964844,107.61000061035156,MAR,1771200
166.81300354003906,174.0500030517578,January 01,175.0,172.0,173.72999572753906,MCD,13980600
166.3529815673828,173.57000732421875,January 08,174.5500030517578,172.10000610351562,173.74000549316406,MCD,12887200
168.79693603515625,176.1199951171875,January 15,176.63999938964844,172.8800048828125,173.6199951171875,MCD,13693300
170.94378662109375,178.36000061035156,January 22,178.39999389648438,174.66000366210938,175.97000122070312,MCD,15999800
162.33718872070312,169.3800048828125,January 29,178.6999969482422,168.88999938964844,178.3000030517578,MCD,32064900
154.11395263671875,160.8000030517578,February 05,169.4600067138672,153.86000061035156,168.61000061035156,MCD,32146400
151.22909545898438,157.7899932861328,February 12,165.88999938964844,157.75999450683594,162.3699951171875,MCD,28705400
156.27999877929688,163.05999755859375,February 19,163.30999755859375,156.27999877929688,157.0,MCD,21715100
142.10494995117188,148.27000427246094,February 26,164.75,146.83999633789062,164.0,MCD,32912800
