adjclose,close,date,high,low,open,ticker,volume,Increase_This_Week,Delta_Price,log_volume,num_mentions,unique_songs,artist_mentions,industry,industry_mentions,consecutive_weeks
28.593759536743164,29.09000015258789,December 03,33.450000762939446,28.809999465942386,32.5,SHOO,3232200,0,-10.49230722280649,14.98867357789668,0,0,[],accessories,354,0
28.28904914855957,28.78000068664551,December 10,30.489999771118164,28.36000061035156,29.09000015258789,SHOO,3128500,0,-1.0656564603517242,14.956064214420556,0,0,[],accessories,354,0
28.10228729248047,28.59000015258789,December 17,30.170000076293945,28.149999618530273,28.649999618530273,SHOO,4697000,0,-0.209422222482601,15.362434565009131,0,0,[],accessories,354,0
29.708049774169922,30.07999992370605,December 24,31.03000068664551,27.8799991607666,28.59000015258789,SHOO,1676000,1,5.211611623525261,14.331920560024166,0,0,[],accessories,354,0
29.88582420349121,30.26000022888184,December 31,30.36000061035156,29.649999618530273,30.20000076293945,SHOO,594500,1,0.1986737232669858,13.295475995112973,0,0,[],accessories,354,0
17.04966163635254,18.280000686645508,January 01,18.59000015258789,17.040000915527347,17.639999389648438,ANF,10258400,1,3.628125391957995,16.14360744012704,0,0,[],clothing,887,0
17.814470291137695,19.100000381469727,January 08,19.600000381469727,17.319999694824222,18.40999984741211,ANF,12235600,1,3.74796599552721,16.31986029329688,0,0,[],clothing,887,0
18.57927703857422,19.920000076293945,January 15,20.07999992370605,18.5,19.209999084472656,ANF,7294700,1,3.6959970101986066,15.802658615035833,0,0,[],clothing,887,0
20.71514892578125,22.209999084472656,January 22,23.53000068664551,20.82999992370605,20.959999084472656,ANF,20282700,1,5.963740718509909,16.825278863920108,0,0,[],clothing,887,0
19.157550811767575,20.540000915527344,January 29,22.440000534057614,20.11000061035156,22.049999237060547,ANF,10105300,0,-6.848065187209951,16.128570596652303,0,0,[],clothing,887,0
19.260143280029297,20.649999618530273,February 05,21.700000762939453,19.149999618530273,20.15999984741211,ANF,15392600,1,2.4305544386254754,16.549397432416857,0,0,[],clothing,887,0
20.44466590881348,21.920000076293945,February 12,22.60000038146973,19.780000686645508,20.739999771118164,ANF,8905100,1,5.6894904445419066,16.002134704289112,0,0,[],clothing,887,0
19.521299362182614,20.93000030517578,February 19,22.06999969482422,20.459999084472656,21.729999542236328,ANF,7553900,0,-3.6815428159839505,15.837574544147323,0,0,[],clothing,887,0
19.28812599182129,20.68000030517578,February 26,22.399999618530273,19.809999465942386,20.96999931335449,ANF,11271000,0,-1.3829233079374736,16.237743613224215,0,0,[],clothing,887,0
20.799091339111328,22.299999237060547,March 05,24.520000457763672,20.299999237060547,20.6299991607666,ANF,32241500,1,8.095007970091885,17.28876500057499,0,0,[],clothing,887,0
21.14398956298828,22.479999542236328,March 12,22.86000061035156,21.739999771118164,22.299999237060547,ANF,14064000,1,0.8071762840091821,16.459128898907096,0,0,[],clothing,887,0
21.868227005004886,23.25,March 19,23.940000534057614,22.239999771118164,22.479999542236328,ANF,12426600,1,3.425269009979133,16.335349894292296,0,0,[],clothing,887,0
22.77117156982422,24.209999084472656,March 26,24.420000076293945,23.309999465942386,23.56999969482422,ANF,9032600,1,2.715313525392095,16.01635081307467,0,0,[],clothing,887,0
25.72455978393555,27.35000038146973,April 02,27.540000915527344,23.270000457763672,24.1200008392334,ANF,18186600,1,13.391374087277978,16.716195617135504,0,0,[],clothing,887,0
26.84383773803711,28.540000915527344,April 09,29.20000076293945,27.170000076293945,27.34000015258789,ANF,13087000,1,4.389176138412955,16.387129929037616,0,0,[],clothing,887,0
24.97210121154785,26.54999923706055,April 16,29.09000015258789,26.36000061035156,28.75,ANF,17196600,0,-7.652176566745912,16.660222247824915,0,0,[],clothing,887,0
24.05975151062012,25.57999992370605,April 23,27.29999923706055,25.13999938964844,26.68000030517578,ANF,18668000,0,-4.122939913371499,16.74232138605184,0,0,[],clothing,887,0
23.89045143127441,25.399999618530273,April 30,26.5,24.70000076293945,25.76000022888184,ANF,14102100,0,-1.3975178849103316,16.461834280428718,0,0,[],clothing,887,0
24.26667785644531,25.79999923706055,May 07,26.5,24.809999465942386,25.5,ANF,12113100,1,1.176467596315884,16.309798069558028,0,0,[],clothing,887,0
25.45179557800293,27.059999465942386,May 14,27.489999771118164,25.1200008392334,25.8799991607666,ANF,12183100,1,4.559506736633262,16.31556030346177,0,0,[],clothing,887,0
23.93747711181641,25.45000076293945,May 21,27.440000534057614,25.07999992370605,27.270000457763672,ANF,10313300,0,-6.673999502284844,16.148944882373804,0,0,[],clothing,887,0
20.476186752319336,21.770000457763672,May 28,25.96999931335449,21.32999992370605,25.35000038146973,ANF,26504100,0,-14.122287454965706,17.092809995970146,0,0,[],clothing,887,0
24.7087459564209,26.270000457763672,June 04,26.38999938964844,21.75,21.850000381469727,ANF,20162100,1,20.228832947949986,16.819315162409136,0,0,[],clothing,887,0
24.02377700805664,25.34000015258789,June 11,26.989999771118164,25.239999771118164,26.25,ANF,12250500,0,-3.466666085379464,16.321077310448576,0,0,[],clothing,887,0
26.47924613952637,27.93000030517578,June 18,28.3799991607666,25.11000061035156,25.20000076293945,ANF,11213900,1,10.833331188827676,16.232664638201346,0,0,[],clothing,887,0
23.208444595336914,24.479999542236328,June 25,27.70000076293945,24.45000076293945,27.649999618530273,ANF,10584400,0,-11.464738227950997,16.174891776957733,0,0,[],clothing,887,0
24.649494171142575,26.0,July 02,26.209999084472656,23.729999542236328,24.3799991607666,ANF,8549600,1,6.644794483177741,15.961395056192824,0,0,[],clothing,887,0
23.853124618530273,25.15999984741211,July 09,26.07999992370605,24.11000061035156,25.989999771118164,ANF,7459700,0,-3.193535709947972,15.825025756894108,0,0,[],clothing,887,0
24.801179885864254,26.15999984741211,July 16,27.459999084472656,24.93000030517578,25.18000030517578,ANF,6944900,1,3.8919758949918997,15.753518135218824,0,0,[],clothing,887,0
21.94753074645996,23.149999618530273,July 23,26.5,23.020000457763672,26.13999938964844,ANF,10402900,0,-11.438407960721763,16.157595171395084,0,0,[],clothing,887,0
23.644554138183594,24.940000534057614,July 30,25.3700008392334,22.96999931335449,23.149999618530273,ANF,7822300,1,7.732185507659987,15.872489186924437,0,0,[],clothing,887,0
25.73027801513672,27.13999938964844,August 06,27.479999542236328,24.81999969482422,24.95000076293945,ANF,10043200,1,8.777549337641704,16.122406346545404,0,0,[],clothing,887,0
26.194828033447266,27.6299991607666,August 13,29.690000534057614,26.06999969482422,26.989999771118164,ANF,12280200,1,2.371246369306372,16.323498767195595,0,0,[],clothing,887,0
25.91988945007324,27.34000015258789,August 20,29.170000076293945,27.06999969482422,27.57999992370605,ANF,9553200,0,-0.8701949665774713,16.07238673486467,0,0,[],clothing,887,0
20.544403076171875,21.670000076293945,August 27,27.68000030517578,21.1299991607666,27.309999465942386,ANF,30237100,0,-20.65177407521352,17.22458020520606,0,0,[],clothing,887,0
19.01803207397461,20.059999465942386,September 03,22.57999992370605,19.93000030517578,21.51000022888184,ANF,15177700,0,-6.741054149281285,16.535337803300663,0,0,[],clothing,887,0
19.29351234436035,20.170000076293945,September 10,21.11000061035156,19.770000457763672,20.13999938964844,ANF,11494400,1,0.14896071278395379,16.257370518209907,0,0,[],clothing,887,0
19.523082733154297,20.40999984741211,September 17,20.8799991607666,19.11000061035156,20.170000076293945,ANF,12673900,1,1.189884829996797,16.355055318665624,0,0,[],clothing,887,0
20.20223045349121,21.1200008392334,September 24,21.459999084472656,20.32999992370605,20.40999984741211,ANF,9944800,1,3.4786918036714924,16.112560359459643,0,0,[],clothing,887,0
19.08307266235352,19.950000762939453,October 01,21.31999969482422,19.549999237060547,21.31999969482422,ANF,7801000,0,-6.425886264047909,15.86976248857045,0,0,[],clothing,887,0
17.62912368774414,18.43000030517578,October 08,20.11000061035156,17.510000228881836,20.020000457763672,ANF,12924100,0,-7.942058522637523,16.37460434343915,0,0,[],clothing,887,0
16.22300148010254,16.959999084472653,October 15,18.81999969482422,16.84000015258789,18.540000915527344,ANF,11315100,0,-8.522123802763309,16.241648674836615,0,0,[],clothing,887,0
18.585668563842773,19.43000030517578,October 22,19.649999618530273,16.709999084472653,17.010000228881836,ANF,14893000,1,14.226925595126966,16.516401861868005,0,0,[],clothing,887,0
19.379600524902344,20.26000022888184,October 29,20.90999984741211,18.239999771118164,19.56999969482422,ANF,13162700,1,3.5258075872127312,16.39289762999079,0,0,[],clothing,887,0
18.059566497802734,18.8799991607666,November 05,20.940000534057614,18.68000030517578,20.229999542236328,ANF,11785500,0,-6.673259574975209,16.282380520266123,0,0,[],clothing,887,0
16.022127151489258,16.75,November 12,19.40999984741211,16.34000015258789,18.989999771118164,ANF,12480800,0,-11.795680874756899,16.339702021415178,0,0,[],clothing,887,0
15.333415985107422,16.030000686645508,November 19,16.879999160766598,15.279999732971193,16.770000457763672,ANF,10515200,0,-4.412640136664881,16.168332387385032,0,0,[],clothing,887,0
20.001354217529297,20.90999984741211,November 26,22.170000076293945,15.539999961853027,16.049999237060547,ANF,43010500,1,30.280379073972092,17.576954829895787,0,0,[],clothing,887,0
17.94478416442871,18.76000022888184,December 03,21.299999237060547,18.43000030517578,21.290000915527344,ANF,16187400,0,-11.883516100745256,16.59974371979877,0,0,[],clothing,887,0
18.27236557006836,18.899999618530273,December 10,19.739999771118164,18.270000457763672,18.65999984741211,ANF,11016700,1,1.2861724173671352,16.21492286130789,0,0,[],clothing,887,0
16.454797744750973,17.020000457763672,December 17,19.280000686645508,16.739999771118164,18.739999771118164,ANF,14196500,0,-9.178224836508972,16.46850601331734,0,0,[],clothing,887,0
18.74609375,19.38999938964844,December 24,19.8799991607666,16.649999618530273,16.799999237060547,ANF,7230700,1,15.416668275046064,15.79384640825882,0,0,[],clothing,887,0
19.384174346923828,20.049999237060547,December 31,20.059999465942386,19.559999465942386,19.559999465942386,ANF,2660400,1,2.5051113726835306,14.793987045392402,0,0,[],clothing,887,0
3.609999895095825,3.609999895095825,January 01,3.7699999809265137,3.240000009536743,3.25,JCP,147041100,1,11.076919849102314,18.80622269750123,0,0,[],department,9,0
4.050000190734863,4.050000190734863,January 08,4.239999771118163,3.539999961853028,3.670000076293945,JCP,104318100,1,10.354226336274404,18.46295544278657,0,0,[],department,9,0
3.990000009536743,3.990000009536743,January 15,4.0900001525878915,3.759999990463257,4.0900001525878915,JCP,55677500,0,-2.444991181427576,17.835086673557143,0,0,[],department,9,0
3.880000114440918,3.880000114440918,January 22,4.019999980926514,3.6800000667572017,3.9800000190734863,JCP,58255400,0,-2.512560405862701,17.880347349976006,0,0,[],department,9,0
3.539999961853028,3.539999961853028,January 29,3.940000057220459,3.5199999809265137,3.859999895095825,JCP,48594100,0,-8.290153936256866,17.69901268232429,0,0,[],department,9,0
3.4300000667572017,3.4300000667572017,February 05,3.7300000190734863,3.2300000190734863,3.5,JCP,77741900,0,-1.99999809265138,18.16890492353219,0,0,[],department,9,0
3.880000114440918,3.880000114440918,February 12,3.9800000190734863,3.3299999237060547,3.4500000476837163,JCP,51125300,1,12.463769878667044,17.749790040280683,0,0,[],department,9,0
4.059999942779541,4.059999942779541,February 19,4.150000095367432,3.7999999523162837,3.829999923706055,JCP,50588300,1,6.005222549741699,17.73923088222456,0,0,[],department,9,0
3.7100000381469727,3.7100000381469727,February 26,4.75,3.4200000762939453,4.139999866485597,JCP,161527400,0,-10.386469618503789,18.900185345679173,0,0,[],department,9,0
3.2699999809265137,3.2699999809265137,March 05,3.890000104904175,3.150000095367432,3.650000095367432,JCP,117184800,0,-10.410961767458945,18.57926273386358,0,0,[],department,9,0
3.119999885559082,3.119999885559082,March 12,3.3399999141693115,2.9200000762939453,3.25,JCP,86325900,0,-4.000003521259014,18.27364022690275,0,0,[],department,9,0
2.9100000858306885,2.9100000858306885,March 19,3.1800000667572017,2.900000095367432,3.0999999046325684,JCP,53058400,0,-6.129026601515327,17.786903751677183,0,0,[],department,9,0
3.0199999809265137,3.0199999809265137,March 26,3.109999895095825,2.809999942779541,2.9500000476837163,JCP,60682400,1,2.3728790546210337,17.921164263409324,0,0,[],department,9,0
3.2100000381469727,3.2100000381469727,April 02,3.4200000762939453,2.880000114440918,3.0199999809265137,JCP,88995700,1,6.291392662928705,18.304098611922484,0,0,[],department,9,0
3.109999895095825,3.109999895095825,April 09,3.539999961853028,3.0899999141693115,3.240000009536743,JCP,79573200,0,-4.012349199329337,18.192187910706938,0,0,[],department,9,0
2.900000095367432,2.900000095367432,April 16,3.2300000190734863,2.890000104904175,3.150000095367432,JCP,66555100,0,-7.936507696227188,18.013540733978843,0,0,[],department,9,0
3.150000095367432,3.150000095367432,April 23,3.150000095367432,2.859999895095825,2.9200000762939453,JCP,48833100,1,7.876712776165473,17.703918919584876,0,0,[],department,9,0
2.890000104904175,2.890000104904175,April 30,3.2000000476837163,2.880000114440918,3.150000095367432,JCP,63547800,0,-8.253967701322546,17.967302936589807,0,0,[],department,9,0
2.8399999141693115,2.8399999141693115,May 07,2.9800000190734863,2.700000047683716,2.9200000762939453,JCP,98689900,0,-2.7397315080268676,18.40749316887379,0,0,[],department,9,0
2.609999895095825,2.609999895095825,May 14,3.0799999237060547,2.5899999141693115,2.869999885559082,JCP,171182900,0,-9.059233478422536,18.95824313350569,0,0,[],department,9,0
2.299999952316284,2.299999952316284,May 21,2.650000095367432,2.25,2.609999895095825,JCP,138378100,0,-11.877392921050653,18.74550035163283,0,0,[],department,9,0
2.359999895095825,2.359999895095825,May 28,2.4600000381469727,2.259999990463257,2.2799999713897705,JCP,57692900,1,3.508768627628134,17.870644673647057,0,0,[],department,9,0
2.8199999332427983,2.8199999332427983,June 04,2.8399999141693115,2.359999895095825,2.390000104904175,JCP,87010400,1,17.99162382697318,18.28153820970438,0,0,[],department,9,0
2.7300000190734863,2.7300000190734863,June 11,3.1600000858306885,2.630000114440918,2.8299999237060547,JCP,116311700,0,-3.5335656299810947,18.571784214320523,0,0,[],department,9,0
2.619999885559082,2.619999885559082,June 18,2.8299999237060547,2.5199999809265137,2.7100000381469727,JCP,62797500,0,-3.32103879413339,17.955425821728834,0,0,[],department,9,0
2.3399999141693115,2.3399999141693115,June 25,2.619999885559082,2.3299999237060547,2.609999895095825,JCP,81779600,0,-10.344827271213386,18.219538381717374,0,0,[],department,9,0
2.440000057220459,2.440000057220459,July 02,2.4600000381469727,2.309999942779541,2.3399999141693115,JCP,24092800,1,4.273510543552606,16.99742359863794,0,0,[],department,9,0
2.380000114440918,2.380000114440918,July 09,2.4600000381469727,2.3299999237060547,2.450000047683716,JCP,42297300,0,-2.857140076751318,17.560233812192063,0,0,[],department,9,0
2.5,2.5,July 16,2.6600000858306885,2.359999895095825,2.380000114440918,JCP,64733500,1,5.04201175583855,17.985789399815367,0,0,[],department,9,0
2.390000104904175,2.390000104904175,July 23,2.5,2.309999942779541,2.470000028610229,JCP,76991900,0,-3.2388632704213784,18.1592107794794,0,0,[],department,9,0
2.380000114440918,2.380000114440918,July 30,2.470000028610229,2.3399999141693115,2.390000104904175,JCP,41712000,0,-0.41840962444885654,17.54629941515542,0,0,[],department,9,0
2.4200000762939453,2.4200000762939453,August 06,2.470000028610229,2.309999942779541,2.390000104904175,JCP,58912400,1,1.2552288733465697,17.89156215278005,0,0,[],department,9,0
1.7899999618530271,1.7899999618530271,August 13,2.650000095367432,1.6000000238418581,2.450000047683716,JCP,189723000,0,-26.938778489195027,19.061075671625357,0,0,[],department,9,0
1.830000042915344,1.830000042915344,August 20,1.8400000333786009,1.6100000143051147,1.7200000286102295,JCP,69018100,1,6.395349562522694,18.04987934700254,0,0,[],department,9,0
